date,day_of_week,pair,orb_time_gmt,orb_time_ist,entry_mode,rr_ratio,expected_wr,direction,orb_high,orb_low,orb_range_pips,entry_time,entry_price,sl_price,tp_price,risk_pips,result,pnl_pips,exit_time,exit_price,exit_reason
2025-10-23,Thursday,EURUSD,11:30,05:00 PM,5min,2.0,66.7,LONG,1.15925,1.15855,7.0,2025-10-23 12:30:00,1.15994,1.15835,1.16312,15.9,WIN,17.3,2025-10-23 23:45:00,1.16167,EOD Close
2025-10-24,Friday,USDCAD,16:00,09:30 PM,15min,2.5,63.0,SHORT,1.40152,1.40119,3.3,2025-10-24 16:30:00,1.40112,1.40172,1.39962,6.0,WIN,15.0,2025-10-24 20:00:00,1.3996199999999996,TP Hit
2025-10-27,Monday,USDCAD,15:45,09:15 PM,15min,3.0,61.5,SHORT,1.40018,1.39959,5.9,2025-10-27 16:45:00,1.39958,1.40038,1.39718,8.0,WIN,4.4,2025-10-27 23:45:00,1.39914,EOD Close
2025-10-29,Wednesday,GBPUSD,15:00,08:30 PM,15min,3.0,61.5,LONG,1.32335,1.3227,6.5,2025-10-29 15:30:00,1.32336,1.3225,1.32594,8.6,LOSS,-8.6,2025-10-29 17:25:00,1.3225,SL Hit
2025-10-30,Thursday,USDCAD,11:15,04:45 PM,15min,2.0,72.7,LONG,1.39705,1.39621,8.4,2025-10-30 11:30:00,1.39761,1.39601,1.40081,16.0,WIN,32.0,2025-10-30 13:00:00,1.40081,TP Hit
2025-10-30,Thursday,EURUSD,11:30,05:00 PM,5min,2.0,66.7,SHORT,1.16106,1.16015,9.1,2025-10-30 11:45:00,1.15976,1.16126,1.15676,15.0,WIN,30.0,2025-10-30 12:30:00,1.1567599999999998,TP Hit
2025-10-30,Thursday,GBPUSD,03:45,09:15 AM,15min,2.0,63.6,LONG,1.31991,1.31968,2.3,2025-10-30 03:55:00,1.32022,1.31948,1.3217,7.4,WIN,14.8,2025-10-30 04:25:00,1.3216999999999999,TP Hit
2025-10-31,Friday,USDCAD,16:00,09:30 PM,15min,2.5,63.0,LONG,1.4018,1.40099,8.1,2025-10-31 17:00:00,1.40208,1.40079,1.4053,12.9,LOSS,-12.9,2025-10-31 20:30:00,1.40079,SL Hit
2025-11-03,Monday,USDCAD,15:45,09:15 PM,15min,3.0,61.5,SHORT,1.40714,1.4065,6.4,2025-11-03 16:00:00,1.40637,1.40734,1.40346,9.7,WIN,8.6,2025-11-03 23:45:00,1.40551,EOD Close
2025-11-05,Wednesday,GBPUSD,15:00,08:30 PM,15min,3.0,61.5,LONG,1.30312,1.30129,18.3,2025-11-05 15:15:00,1.30363,1.30109,1.31125,25.4,WIN,15.2,2025-11-05 23:55:00,1.30515,EOD Close
2025-11-06,Thursday,EURUSD,11:30,05:00 PM,5min,2.0,66.7,LONG,1.15206,1.1513,7.6,2025-11-06 12:00:00,1.1522,1.1511,1.1544,11.0,WIN,22.0,2025-11-06 18:00:00,1.1543999999999996,TP Hit
2025-11-07,Friday,USDCAD,16:00,09:30 PM,15min,2.5,63.0,SHORT,1.40788,1.40723,6.5,2025-11-07 16:15:00,1.40694,1.40808,1.40409,11.4,WIN,28.5,2025-11-07 19:45:00,1.4040900000000003,TP Hit
2025-11-10,Monday,USDCAD,15:45,09:15 PM,15min,3.0,61.5,LONG,1.40279,1.40239,4.0,2025-11-10 16:15:00,1.40309,1.40219,1.40579,9.0,LOSS,-9.0,2025-11-10 17:30:00,1.40219,SL Hit
2025-11-12,Wednesday,GBPUSD,15:00,08:30 PM,15min,3.0,61.5,LONG,1.31068,1.30972,9.6,2025-11-12 15:15:00,1.31126,1.30952,1.31648,17.4,WIN,14.6,2025-11-12 23:55:00,1.31272,EOD Close
2025-11-13,Thursday,USDCAD,11:15,04:45 PM,15min,2.0,72.7,LONG,1.39954,1.39918,3.6,2025-11-13 11:45:00,1.3996,1.39898,1.40084,6.2,WIN,12.4,2025-11-13 13:45:00,1.4008399999999996,TP Hit
2025-11-13,Thursday,EURUSD,11:30,05:00 PM,5min,2.0,66.7,SHORT,1.162,1.16128,7.2,2025-11-13 11:45:00,1.1606,1.1622,1.1574,16.0,LOSS,-16.0,2025-11-13 12:45:00,1.1622,SL Hit
2025-11-14,Friday,USDCAD,16:00,09:30 PM,15min,2.5,63.0,SHORT,1.40281,1.40177,10.4,2025-11-14 21:30:00,1.40153,1.40301,1.39783,14.8,LOSS,-8.4,2025-11-14 21:45:00,1.40237,EOD Close
2025-11-17,Monday,USDCAD,15:45,09:15 PM,15min,3.0,61.5,LONG,1.40276,1.40239,3.7,2025-11-17 16:00:00,1.4033,1.40219,1.40663,11.1,WIN,17.4,2025-11-17 23:45:00,1.40504,EOD Close
2025-11-19,Wednesday,GBPUSD,15:00,08:30 PM,15min,3.0,61.5,SHORT,1.31097,1.31046,5.1,2025-11-19 15:05:00,1.31037,1.31117,1.30797,8.0,LOSS,-8.0,2025-11-19 15:15:00,1.31117,SL Hit
2025-11-20,Thursday,USDCAD,11:15,04:45 PM,15min,2.0,72.7,LONG,1.40595,1.40522,7.3,2025-11-20 11:30:00,1.40599,1.40502,1.40793,9.7,LOSS,-9.7,2025-11-20 13:30:00,1.40502,SL Hit
