<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.11.13	10:15:00	1.16158	1.16230	1.16131	1.16173	566	0	8
2025.11.13	10:30:00	1.16173	1.16179	1.16118	1.16121	442	0	8
2025.11.13	10:45:00	1.16120	1.16166	1.16109	1.16155	457	0	8
2025.11.13	11:00:00	1.16154	1.16187	1.16128	1.16153	450	0	8
2025.11.13	11:15:00	1.16153	1.16163	1.16115	1.16145	398	0	8
2025.11.13	11:30:00	1.16147	1.16200	1.16128	1.16130	519	0	8
2025.11.13	11:45:00	1.16130	1.16130	1.16043	1.16060	735	0	8
2025.11.13	12:00:00	1.16060	1.16114	1.16053	1.16110	454	0	8
2025.11.13	12:15:00	1.16112	1.16150	1.16100	1.16141	518	0	8
2025.11.13	12:30:00	1.16140	1.16208	1.16131	1.16179	602	0	8
2025.11.13	12:45:00	1.16179	1.16226	1.16170	1.16225	659	0	8
2025.11.13	13:00:00	1.16227	1.16247	1.16163	1.16200	734	0	8
2025.11.13	13:15:00	1.16202	1.16237	1.16147	1.16151	617	0	8
2025.11.13	13:30:00	1.16149	1.16165	1.16108	1.16141	774	0	8
2025.11.13	13:45:00	1.16141	1.16203	1.16128	1.16200	586	0	8
2025.11.13	14:00:00	1.16200	1.16232	1.16169	1.16182	704	0	8
2025.11.13	14:15:00	1.16182	1.16205	1.16165	1.16184	566	0	8
2025.11.13	14:30:00	1.16184	1.16292	1.16182	1.16277	963	0	8
2025.11.13	14:45:00	1.16277	1.16307	1.16239	1.16278	1016	0	8
2025.11.13	15:00:00	1.16277	1.16295	1.16234	1.16257	832	0	8
2025.11.13	15:15:00	1.16257	1.16307	1.16229	1.16306	765	0	8
2025.11.13	15:30:00	1.16306	1.16425	1.16306	1.16408	896	0	8
2025.11.13	15:45:00	1.16409	1.16427	1.16360	1.16387	947	0	8
2025.11.13	16:00:00	1.16387	1.16426	1.16361	1.16422	807	0	8
2025.11.13	16:15:00	1.16423	1.16443	1.16394	1.16433	693	0	8
2025.11.13	16:30:00	1.16431	1.16476	1.16428	1.16462	741	0	8
2025.11.13	16:45:00	1.16461	1.16487	1.16420	1.16483	693	0	8
2025.11.13	17:00:00	1.16485	1.16506	1.16466	1.16482	571	0	8
2025.11.13	17:15:00	1.16481	1.16543	1.16481	1.16538	523	0	8
2025.11.13	17:30:00	1.16536	1.16549	1.16453	1.16527	689	0	8
2025.11.13	17:45:00	1.16527	1.16560	1.16495	1.16509	846	0	8
2025.11.13	18:00:00	1.16508	1.16517	1.16437	1.16475	695	0	8
2025.11.13	18:15:00	1.16473	1.16515	1.16470	1.16477	399	0	8
2025.11.13	18:30:00	1.16477	1.16478	1.16403	1.16421	665	0	8
2025.11.13	18:45:00	1.16421	1.16432	1.16365	1.16380	459	0	8
2025.11.13	19:00:00	1.16380	1.16411	1.16362	1.16401	338	0	8
2025.11.13	19:15:00	1.16402	1.16411	1.16370	1.16373	335	0	8
2025.11.13	19:30:00	1.16372	1.16410	1.16365	1.16392	338	0	8
2025.11.13	19:45:00	1.16392	1.16407	1.16348	1.16353	394	0	8
2025.11.13	20:00:00	1.16353	1.16364	1.16328	1.16335	368	0	8
2025.11.13	20:15:00	1.16334	1.16379	1.16333	1.16362	291	0	8
2025.11.13	20:30:00	1.16362	1.16393	1.16355	1.16363	279	0	8
2025.11.13	20:45:00	1.16364	1.16374	1.16322	1.16325	233	0	8
2025.11.13	21:00:00	1.16325	1.16330	1.16305	1.16327	176	0	8
2025.11.13	21:15:00	1.16327	1.16333	1.16314	1.16326	181	0	8
2025.11.13	21:30:00	1.16326	1.16360	1.16323	1.16349	176	0	8
2025.11.13	21:45:00	1.16351	1.16375	1.16316	1.16327	259	0	8
2025.11.13	22:00:00	1.16317	1.16338	1.16317	1.16329	98	0	20
2025.11.13	22:15:00	1.16331	1.16333	1.16320	1.16325	29	0	48
2025.11.13	22:30:00	1.16327	1.16368	1.16327	1.16349	238	0	20
2025.11.13	22:45:00	1.16348	1.16366	1.16320	1.16356	296	0	20
2025.11.13	23:00:00	1.16363	1.16377	1.16249	1.16266	436	0	8
2025.11.13	23:15:00	1.16266	1.16270	1.16231	1.16261	260	0	8
2025.11.13	23:30:00	1.16261	1.16291	1.16236	1.16273	275	0	8
2025.11.13	23:45:00	1.16273	1.16299	1.16273	1.16297	220	0	8
2025.11.14	00:00:00	1.16295	1.16306	1.16265	1.16291	342	0	8
2025.11.14	00:15:00	1.16291	1.16332	1.16278	1.16324	308	0	8
2025.11.14	00:30:00	1.16326	1.16326	1.16281	1.16296	417	0	8
2025.11.14	00:45:00	1.16296	1.16327	1.16270	1.16325	542	0	8
2025.11.14	01:00:00	1.16325	1.16342	1.16297	1.16331	469	0	8
2025.11.14	01:15:00	1.16331	1.16371	1.16301	1.16321	475	0	8
2025.11.14	01:30:00	1.16321	1.16366	1.16309	1.16360	501	0	8
2025.11.14	01:45:00	1.16360	1.16388	1.16330	1.16331	430	0	8
2025.11.14	02:00:00	1.16329	1.16355	1.16293	1.16325	386	0	8
2025.11.14	02:15:00	1.16325	1.16372	1.16318	1.16344	389	0	8
2025.11.14	02:30:00	1.16343	1.16347	1.16314	1.16342	284	0	8
2025.11.14	02:45:00	1.16342	1.16362	1.16334	1.16354	251	0	8
2025.11.14	03:00:00	1.16354	1.16384	1.16351	1.16364	248	0	8
2025.11.14	03:15:00	1.16366	1.16404	1.16365	1.16404	221	0	8
2025.11.14	03:30:00	1.16403	1.16445	1.16402	1.16431	280	0	8
2025.11.14	03:45:00	1.16431	1.16431	1.16378	1.16382	330	0	8
2025.11.14	04:00:00	1.16382	1.16425	1.16374	1.16409	236	0	8
2025.11.14	04:15:00	1.16409	1.16413	1.16397	1.16400	203	0	8
2025.11.14	04:30:00	1.16400	1.16413	1.16377	1.16404	257	0	8
2025.11.14	04:45:00	1.16404	1.16420	1.16376	1.16417	261	0	8
2025.11.14	05:00:00	1.16417	1.16436	1.16403	1.16419	287	0	8
2025.11.14	05:15:00	1.16419	1.16449	1.16415	1.16422	289	0	8
2025.11.14	05:30:00	1.16422	1.16447	1.16421	1.16426	219	0	8
2025.11.14	05:45:00	1.16426	1.16479	1.16388	1.16475	382	0	8
2025.11.14	06:00:00	1.16474	1.16483	1.16428	1.16433	396	0	8
2025.11.14	06:15:00	1.16433	1.16433	1.16382	1.16388	363	0	8
2025.11.14	06:30:00	1.16388	1.16420	1.16376	1.16377	321	0	8
2025.11.14	06:45:00	1.16376	1.16376	1.16330	1.16373	445	0	8
2025.11.14	07:00:00	1.16374	1.16426	1.16373	1.16419	511	0	8
2025.11.14	07:15:00	1.16419	1.16459	1.16349	1.16365	677	0	8
2025.11.14	07:30:00	1.16364	1.16414	1.16352	1.16404	639	0	8
2025.11.14	07:45:00	1.16406	1.16420	1.16315	1.16328	643	0	8
2025.11.14	08:00:00	1.16329	1.16355	1.16253	1.16254	1151	0	8
2025.11.14	08:15:00	1.16255	1.16280	1.16201	1.16253	948	0	8
2025.11.14	08:30:00	1.16254	1.16367	1.16251	1.16336	1280	0	8
2025.11.14	08:45:00	1.16335	1.16358	1.16288	1.16292	1052	0	8
2025.11.14	09:00:00	1.16294	1.16299	1.16238	1.16277	765	0	8
2025.11.14	09:15:00	1.16277	1.16310	1.16241	1.16266	642	0	8
2025.11.14	09:30:00	1.16266	1.16301	1.16230	1.16231	601	0	8
2025.11.14	09:45:00	1.16231	1.16256	1.16198	1.16217	549	0	8
2025.11.14	10:00:00	1.16214	1.16217	1.16171	1.16205	561	0	8
2025.11.14	10:15:00	1.16205	1.16211	1.16137	1.16138	492	0	8
2025.11.14	10:30:00	1.16139	1.16152	1.16120	1.16147	414	0	8
2025.11.14	10:45:00	1.16146	1.16180	1.16130	1.16135	476	0	8
2025.11.14	11:00:00	1.16131	1.16156	1.16087	1.16109	488	0	8
2025.11.14	11:15:00	1.16110	1.16126	1.16083	1.16107	533	0	8
2025.11.14	11:30:00	1.16105	1.16166	1.16102	1.16141	452	0	8
2025.11.14	11:45:00	1.16140	1.16197	1.16131	1.16192	534	0	8
2025.11.14	12:00:00	1.16194	1.16274	1.16164	1.16273	573	0	8
2025.11.14	12:15:00	1.16275	1.16318	1.16232	1.16304	804	0	8
2025.11.14	12:30:00	1.16301	1.16417	1.16298	1.16405	823	0	8
2025.11.14	12:45:00	1.16406	1.16522	1.16403	1.16522	1004	0	8
2025.11.14	13:00:00	1.16525	1.16532	1.16440	1.16464	1087	0	8
2025.11.14	13:15:00	1.16465	1.16527	1.16437	1.16442	791	0	8
2025.11.14	13:30:00	1.16441	1.16494	1.16403	1.16414	1136	0	8
2025.11.14	13:45:00	1.16413	1.16427	1.16336	1.16373	1030	0	8
2025.11.14	14:00:00	1.16372	1.16379	1.16280	1.16329	871	0	8
2025.11.14	14:15:00	1.16329	1.16374	1.16304	1.16325	871	0	8
2025.11.14	14:30:00	1.16325	1.16381	1.16277	1.16294	1319	0	8
2025.11.14	14:45:00	1.16293	1.16306	1.16206	1.16232	1159	0	8
2025.11.14	15:00:00	1.16229	1.16236	1.16148	1.16236	1097	0	8
2025.11.14	15:15:00	1.16236	1.16252	1.16177	1.16187	971	0	8
2025.11.14	15:30:00	1.16184	1.16222	1.16105	1.16122	850	0	8
2025.11.14	15:45:00	1.16120	1.16137	1.16058	1.16128	884	0	8
2025.11.14	16:00:00	1.16128	1.16195	1.16096	1.16195	687	0	8
2025.11.14	16:15:00	1.16195	1.16223	1.16149	1.16166	622	0	8
2025.11.14	16:30:00	1.16164	1.16205	1.16130	1.16172	708	0	8
2025.11.14	16:45:00	1.16170	1.16200	1.16157	1.16167	601	0	8
2025.11.14	17:00:00	1.16167	1.16178	1.16105	1.16110	522	0	8
2025.11.14	17:15:00	1.16108	1.16144	1.16074	1.16131	572	0	8
2025.11.14	17:30:00	1.16130	1.16136	1.16095	1.16099	459	0	8
2025.11.14	17:45:00	1.16101	1.16142	1.16097	1.16137	431	0	8
2025.11.14	18:00:00	1.16137	1.16145	1.16094	1.16124	533	0	8
2025.11.14	18:15:00	1.16124	1.16154	1.16111	1.16153	300	0	8
2025.11.14	18:30:00	1.16153	1.16176	1.16150	1.16159	311	0	8
2025.11.14	18:45:00	1.16159	1.16167	1.16137	1.16159	348	0	8
2025.11.14	19:00:00	1.16159	1.16184	1.16159	1.16177	344	0	8
2025.11.14	19:15:00	1.16177	1.16184	1.16154	1.16175	238	0	8
2025.11.14	19:30:00	1.16176	1.16183	1.16155	1.16164	301	0	8
2025.11.14	19:45:00	1.16164	1.16196	1.16162	1.16175	402	0	8
2025.11.14	20:00:00	1.16175	1.16199	1.16163	1.16196	272	0	8
2025.11.14	20:15:00	1.16196	1.16203	1.16180	1.16196	245	0	8
2025.11.14	20:30:00	1.16196	1.16213	1.16190	1.16204	258	0	8
2025.11.14	20:45:00	1.16204	1.16226	1.16190	1.16200	368	0	8
2025.11.14	21:00:00	1.16200	1.16232	1.16191	1.16206	218	0	8
2025.11.14	21:15:00	1.16205	1.16228	1.16201	1.16211	136	0	8
2025.11.14	21:30:00	1.16211	1.16215	1.16180	1.16198	212	0	8
2025.11.14	21:45:00	1.16198	1.16227	1.16157	1.16202	427	0	8
2025.11.16	22:00:00	1.16184	1.16216	1.16175	1.16215	45	0	48
2025.11.16	22:15:00	1.16217	1.16226	1.16209	1.16225	59	0	48
2025.11.16	22:30:00	1.16225	1.16225	1.16194	1.16196	141	0	48
2025.11.16	22:45:00	1.16195	1.16228	1.16187	1.16222	200	0	8
2025.11.16	23:00:00	1.16228	1.16243	1.16195	1.16212	409	0	8
2025.11.16	23:15:00	1.16212	1.16225	1.16187	1.16209	239	0	8
2025.11.16	23:30:00	1.16209	1.16212	1.16182	1.16185	178	0	8
2025.11.16	23:45:00	1.16184	1.16194	1.16113	1.16144	300	0	8
2025.11.17	00:00:00	1.16145	1.16145	1.16056	1.16062	422	0	8
2025.11.17	00:15:00	1.16062	1.16091	1.16047	1.16083	406	0	8
2025.11.17	00:30:00	1.16084	1.16093	1.16059	1.16076	364	0	8
2025.11.17	00:45:00	1.16076	1.16082	1.16052	1.16061	385	0	8
2025.11.17	01:00:00	1.16059	1.16096	1.16048	1.16088	376	0	8
2025.11.17	01:15:00	1.16088	1.16091	1.16062	1.16077	282	0	8
2025.11.17	01:30:00	1.16077	1.16097	1.16063	1.16082	294	0	8
2025.11.17	01:45:00	1.16082	1.16092	1.16048	1.16061	283	0	8
2025.11.17	02:00:00	1.16058	1.16063	1.16018	1.16036	345	0	8
2025.11.17	02:15:00	1.16036	1.16045	1.16023	1.16044	195	0	8
2025.11.17	02:30:00	1.16044	1.16044	1.16012	1.16012	174	0	8
2025.11.17	02:45:00	1.16012	1.16040	1.16011	1.16020	259	0	8
2025.11.17	03:00:00	1.16017	1.16018	1.15996	1.16007	226	0	8
2025.11.17	03:15:00	1.16007	1.16008	1.15994	1.15999	168	0	8
2025.11.17	03:30:00	1.15999	1.16000	1.15962	1.15972	308	0	8
2025.11.17	03:45:00	1.15973	1.15993	1.15965	1.15981	291	0	8
2025.11.17	04:00:00	1.15981	1.15986	1.15972	1.15977	198	0	8
2025.11.17	04:15:00	1.15977	1.15998	1.15977	1.15994	166	0	8
2025.11.17	04:30:00	1.15997	1.16008	1.15991	1.16000	188	0	8
2025.11.17	04:45:00	1.15999	1.16029	1.15993	1.16023	204	0	8
2025.11.17	05:00:00	1.16023	1.16047	1.16011	1.16043	231	0	8
2025.11.17	05:15:00	1.16042	1.16043	1.16014	1.16021	173	0	8
2025.11.17	05:30:00	1.16021	1.16025	1.16000	1.16006	236	0	8
2025.11.17	05:45:00	1.16006	1.16018	1.15986	1.16001	227	0	8
2025.11.17	06:00:00	1.16003	1.16003	1.15948	1.15971	325	0	8
2025.11.17	06:15:00	1.15969	1.16005	1.15962	1.16003	256	0	8
2025.11.17	06:30:00	1.16002	1.16055	1.15995	1.16046	285	0	8
2025.11.17	06:45:00	1.16045	1.16082	1.16037	1.16072	278	0	8
2025.11.17	07:00:00	1.16070	1.16093	1.16064	1.16069	324	0	8
2025.11.17	07:15:00	1.16069	1.16126	1.16062	1.16125	442	0	8
2025.11.17	07:30:00	1.16125	1.16141	1.16100	1.16133	400	0	8
2025.11.17	07:45:00	1.16133	1.16145	1.16117	1.16129	334	0	8
2025.11.17	08:00:00	1.16131	1.16148	1.16099	1.16107	516	0	8
2025.11.17	08:15:00	1.16107	1.16112	1.16026	1.16036	502	0	8
2025.11.17	08:30:00	1.16033	1.16061	1.16011	1.16013	545	0	8
2025.11.17	08:45:00	1.16012	1.16067	1.15985	1.16028	601	0	8
2025.11.17	09:00:00	1.16027	1.16031	1.15967	1.15987	551	0	8
2025.11.17	09:15:00	1.15986	1.15998	1.15967	1.15979	357	0	8
2025.11.17	09:30:00	1.15979	1.16043	1.15978	1.16031	473	0	8
2025.11.17	09:45:00	1.16032	1.16034	1.15995	1.16008	515	0	8
2025.11.17	10:00:00	1.16009	1.16031	1.15992	1.16019	412	0	8
2025.11.17	10:15:00	1.16020	1.16077	1.16020	1.16065	440	0	8
2025.11.17	10:30:00	1.16065	1.16065	1.16037	1.16052	360	0	8
2025.11.17	10:45:00	1.16052	1.16052	1.15956	1.15962	529	0	8
2025.11.17	11:00:00	1.15962	1.16000	1.15944	1.15968	491	0	8
2025.11.17	11:15:00	1.15967	1.16012	1.15967	1.16004	353	0	8
2025.11.17	11:30:00	1.16004	1.16018	1.15976	1.16001	432	0	8
2025.11.17	11:45:00	1.16001	1.16027	1.15980	1.16010	475	0	8
2025.11.17	12:00:00	1.16009	1.16036	1.15996	1.16011	429	0	8
2025.11.17	12:15:00	1.16011	1.16043	1.16006	1.16034	367	0	8
2025.11.17	12:30:00	1.16034	1.16043	1.15986	1.16020	430	0	8
2025.11.17	12:45:00	1.16019	1.16028	1.15954	1.15985	556	0	8
2025.11.17	13:00:00	1.15986	1.15993	1.15915	1.15943	720	0	8
2025.11.17	13:15:00	1.15943	1.15965	1.15926	1.15947	444	0	8
2025.11.17	13:30:00	1.15947	1.15959	1.15895	1.15900	649	0	8
2025.11.17	13:45:00	1.15897	1.15925	1.15881	1.15909	697	0	8
2025.11.17	14:00:00	1.15908	1.15943	1.15905	1.15935	433	0	8
2025.11.17	14:15:00	1.15935	1.15949	1.15917	1.15923	382	0	8
2025.11.17	14:30:00	1.15922	1.15940	1.15830	1.15856	830	0	8
2025.11.17	14:45:00	1.15853	1.15890	1.15844	1.15856	712	0	8
2025.11.17	15:00:00	1.15855	1.15865	1.15815	1.15842	689	0	8
2025.11.17	15:15:00	1.15843	1.15921	1.15835	1.15901	642	0	8
2025.11.17	15:30:00	1.15899	1.15906	1.15861	1.15878	645	0	8
2025.11.17	15:45:00	1.15875	1.15980	1.15870	1.15971	667	0	8
2025.11.17	16:00:00	1.15970	1.15979	1.15934	1.15950	528	0	8
2025.11.17	16:15:00	1.15952	1.16000	1.15948	1.15974	494	0	8
2025.11.17	16:30:00	1.15976	1.16015	1.15970	1.15991	546	0	8
2025.11.17	16:45:00	1.15992	1.16003	1.15961	1.15968	410	0	8
2025.11.17	17:00:00	1.15968	1.15983	1.15938	1.15943	435	0	8
2025.11.17	17:15:00	1.15943	1.15991	1.15942	1.15979	338	0	8
2025.11.17	17:30:00	1.15979	1.15985	1.15931	1.15955	385	0	8
2025.11.17	17:45:00	1.15955	1.15955	1.15909	1.15935	357	0	8
2025.11.17	18:00:00	1.15935	1.15943	1.15877	1.15898	444	0	8
2025.11.17	18:15:00	1.15898	1.15907	1.15881	1.15904	338	0	8
2025.11.17	18:30:00	1.15904	1.15918	1.15892	1.15914	328	0	8
2025.11.17	18:45:00	1.15914	1.15935	1.15900	1.15906	456	0	8
2025.11.17	19:00:00	1.15904	1.15934	1.15900	1.15928	329	0	8
2025.11.17	19:15:00	1.15927	1.15951	1.15916	1.15934	296	0	8
2025.11.17	19:30:00	1.15933	1.15933	1.15848	1.15864	547	0	8
2025.11.17	19:45:00	1.15864	1.15879	1.15829	1.15835	531	0	8
2025.11.17	20:00:00	1.15837	1.15874	1.15821	1.15859	417	0	8
2025.11.17	20:15:00	1.15859	1.15881	1.15852	1.15881	334	0	8
2025.11.17	20:30:00	1.15882	1.15900	1.15868	1.15896	391	0	8
2025.11.17	20:45:00	1.15898	1.15903	1.15873	1.15882	333	0	8
2025.11.17	21:00:00	1.15883	1.15894	1.15867	1.15877	235	0	8
2025.11.17	21:15:00	1.15879	1.15899	1.15878	1.15888	119	0	8
2025.11.17	21:30:00	1.15887	1.15916	1.15887	1.15908	207	0	8
2025.11.17	21:45:00	1.15908	1.15919	1.15898	1.15898	251	0	8
2025.11.17	22:00:00	1.15901	1.15903	1.15875	1.15894	48	0	48
2025.11.17	22:15:00	1.15891	1.15897	1.15887	1.15887	48	0	48
2025.11.17	22:30:00	1.15886	1.15904	1.15881	1.15902	107	0	20
2025.11.17	22:45:00	1.15889	1.15906	1.15883	1.15896	103	0	20
2025.11.17	23:00:00	1.15897	1.15932	1.15896	1.15923	225	0	8
2025.11.17	23:15:00	1.15923	1.15938	1.15920	1.15925	126	0	8
2025.11.17	23:30:00	1.15923	1.15924	1.15895	1.15899	157	0	8
2025.11.17	23:45:00	1.15899	1.15901	1.15885	1.15897	134	0	8
2025.11.18	00:00:00	1.15897	1.15898	1.15856	1.15876	243	0	8
2025.11.18	00:15:00	1.15875	1.15886	1.15861	1.15873	199	0	8
2025.11.18	00:30:00	1.15874	1.15888	1.15869	1.15885	199	0	8
2025.11.18	00:45:00	1.15885	1.15886	1.15845	1.15867	298	0	8
2025.11.18	01:00:00	1.15867	1.15881	1.15847	1.15859	312	0	8
2025.11.18	01:15:00	1.15859	1.15905	1.15843	1.15905	274	0	8
2025.11.18	01:30:00	1.15905	1.15929	1.15898	1.15927	243	0	8
2025.11.18	01:45:00	1.15927	1.15928	1.15899	1.15904	202	0	8
2025.11.18	02:00:00	1.15904	1.15912	1.15877	1.15899	212	0	8
2025.11.18	02:15:00	1.15900	1.15921	1.15896	1.15908	166	0	8
2025.11.18	02:30:00	1.15908	1.15936	1.15905	1.15929	201	0	8
2025.11.18	02:45:00	1.15929	1.15936	1.15903	1.15925	243	0	8
2025.11.18	03:00:00	1.15928	1.15956	1.15920	1.15929	275	0	8
2025.11.18	03:15:00	1.15929	1.15929	1.15910	1.15918	185	0	8
2025.11.18	03:30:00	1.15917	1.15936	1.15913	1.15926	226	0	8
2025.11.18	03:45:00	1.15926	1.15931	1.15909	1.15920	240	0	8
2025.11.18	04:00:00	1.15919	1.15921	1.15884	1.15902	294	0	8
2025.11.18	04:15:00	1.15902	1.16034	1.15896	1.15999	676	0	8
2025.11.18	04:30:00	1.16000	1.16018	1.15992	1.15996	315	0	8
2025.11.18	04:45:00	1.15996	1.16000	1.15951	1.15991	299	0	8
2025.11.18	05:00:00	1.15990	1.16000	1.15948	1.15961	306	0	8
2025.11.18	05:15:00	1.15961	1.15981	1.15959	1.15970	212	0	8
2025.11.18	05:30:00	1.15970	1.15982	1.15963	1.15981	166	0	8
2025.11.18	05:45:00	1.15981	1.15997	1.15975	1.15975	290	0	8
2025.11.18	06:00:00	1.15974	1.15975	1.15928	1.15954	218	0	8
2025.11.18	06:15:00	1.15955	1.15982	1.15944	1.15961	237	0	8
2025.11.18	06:30:00	1.15963	1.16008	1.15953	1.15971	424	0	8
2025.11.18	06:45:00	1.15971	1.15980	1.15933	1.15939	362	0	8
2025.11.18	07:00:00	1.15938	1.15995	1.15931	1.15973	668	0	8
2025.11.18	07:15:00	1.15973	1.15991	1.15939	1.15945	477	0	8
2025.11.18	07:30:00	1.15944	1.15986	1.15938	1.15954	551	0	8
2025.11.18	07:45:00	1.15956	1.15973	1.15906	1.15907	510	0	8
2025.11.18	08:00:00	1.15906	1.16059	1.15904	1.16047	787	0	8
2025.11.18	08:15:00	1.16047	1.16060	1.15981	1.15988	697	0	8
2025.11.18	08:30:00	1.15986	1.15997	1.15908	1.15930	691	0	8
2025.11.18	08:45:00	1.15928	1.15953	1.15895	1.15915	566	0	8
2025.11.18	09:00:00	1.15914	1.15953	1.15875	1.15910	716	0	8
2025.11.18	09:15:00	1.15911	1.15943	1.15875	1.15925	562	0	8
2025.11.18	09:30:00	1.15926	1.15933	1.15890	1.15909	475	0	8
2025.11.18	09:45:00	1.15910	1.15913	1.15868	1.15889	425	0	8
2025.11.18	10:00:00	1.15891	1.15905	1.15862	1.15879	448	0	8
2025.11.18	10:15:00	1.15879	1.15886	1.15801	1.15803	496	0	8
2025.11.18	10:30:00	1.15804	1.15836	1.15792	1.15825	439	0	8
2025.11.18	10:45:00	1.15823	1.15842	1.15806	1.15815	416	0	8
2025.11.18	11:00:00	1.15814	1.15840	1.15797	1.15831	407	0	8
2025.11.18	11:15:00	1.15830	1.15847	1.15800	1.15817	399	0	8
2025.11.18	11:30:00	1.15817	1.15866	1.15817	1.15866	358	0	8
2025.11.18	11:45:00	1.15865	1.15882	1.15829	1.15842	381	0	8
2025.11.18	12:00:00	1.15844	1.15909	1.15827	1.15889	509	0	8
2025.11.18	12:15:00	1.15891	1.15901	1.15839	1.15842	481	0	8
2025.11.18	12:30:00	1.15844	1.15897	1.15840	1.15854	417	0	8
2025.11.18	12:45:00	1.15853	1.15924	1.15853	1.15916	483	0	8
2025.11.18	13:00:00	1.15917	1.15951	1.15877	1.15896	664	0	8
2025.11.18	13:15:00	1.15895	1.16003	1.15895	1.15975	827	0	8
2025.11.18	13:30:00	1.15974	1.16018	1.15926	1.15992	1144	0	8
2025.11.18	13:45:00	1.15994	1.16011	1.15956	1.15965	706	0	8
2025.11.18	14:00:00	1.15967	1.15990	1.15951	1.15959	577	0	8
2025.11.18	14:15:00	1.15957	1.15994	1.15953	1.15969	512	0	8
2025.11.18	14:30:00	1.15969	1.15997	1.15927	1.15964	745	0	8
2025.11.18	14:45:00	1.15963	1.16018	1.15929	1.15997	727	0	8
2025.11.18	15:00:00	1.15999	1.16056	1.15971	1.16015	817	0	8
2025.11.18	15:15:00	1.16014	1.16057	1.15979	1.16057	742	0	8
2025.11.18	15:30:00	1.16054	1.16076	1.15992	1.15993	813	0	8
2025.11.18	15:45:00	1.15993	1.15996	1.15814	1.15817	877	0	8
2025.11.18	16:00:00	1.15819	1.15836	1.15722	1.15769	1186	0	8
2025.11.18	16:15:00	1.15769	1.15790	1.15731	1.15741	852	0	8
2025.11.18	16:30:00	1.15740	1.15792	1.15736	1.15765	682	0	8
2025.11.18	16:45:00	1.15765	1.15793	1.15758	1.15789	498	0	8
2025.11.18	17:00:00	1.15788	1.15803	1.15731	1.15774	441	0	8
2025.11.18	17:15:00	1.15774	1.15783	1.15716	1.15728	522	0	8
2025.11.18	17:30:00	1.15728	1.15763	1.15718	1.15723	523	0	8
2025.11.18	17:45:00	1.15723	1.15759	1.15711	1.15753	405	0	8
2025.11.18	18:00:00	1.15755	1.15790	1.15746	1.15788	464	0	8
2025.11.18	18:15:00	1.15788	1.15817	1.15785	1.15813	399	0	8
2025.11.18	18:30:00	1.15813	1.15851	1.15800	1.15846	403	0	8
2025.11.18	18:45:00	1.15846	1.15853	1.15808	1.15818	407	0	8
2025.11.18	19:00:00	1.15816	1.15842	1.15800	1.15841	338	0	8
2025.11.18	19:15:00	1.15840	1.15856	1.15839	1.15843	275	0	8
2025.11.18	19:30:00	1.15843	1.15853	1.15828	1.15839	287	0	8
2025.11.18	19:45:00	1.15841	1.15867	1.15832	1.15851	273	0	8
2025.11.18	20:00:00	1.15850	1.15865	1.15845	1.15861	257	0	8
2025.11.18	20:15:00	1.15861	1.15864	1.15824	1.15827	264	0	8
2025.11.18	20:30:00	1.15827	1.15836	1.15805	1.15816	287	0	8
2025.11.18	20:45:00	1.15816	1.15818	1.15784	1.15803	384	0	8
2025.11.18	21:00:00	1.15803	1.15826	1.15780	1.15824	223	0	8
2025.11.18	21:15:00	1.15824	1.15832	1.15808	1.15814	184	0	8
2025.11.18	21:30:00	1.15815	1.15815	1.15779	1.15788	199	0	8
2025.11.18	21:45:00	1.15787	1.15804	1.15778	1.15787	185	0	8
2025.11.18	22:00:00	1.15785	1.15797	1.15776	1.15779	34	0	20
2025.11.18	22:15:00	1.15780	1.15799	1.15780	1.15783	85	0	20
2025.11.18	22:30:00	1.15783	1.15808	1.15780	1.15794	84	0	20
2025.11.18	22:45:00	1.15795	1.15809	1.15757	1.15771	202	0	20
2025.11.18	23:00:00	1.15774	1.15809	1.15774	1.15784	238	0	8
2025.11.18	23:15:00	1.15783	1.15815	1.15774	1.15815	146	0	8
2025.11.18	23:30:00	1.15815	1.15815	1.15794	1.15798	131	0	8
2025.11.18	23:45:00	1.15798	1.15804	1.15786	1.15799	135	0	8
2025.11.19	00:00:00	1.15799	1.15828	1.15782	1.15822	321	0	8
2025.11.19	00:15:00	1.15822	1.15836	1.15814	1.15817	246	0	8
2025.11.19	00:30:00	1.15817	1.15835	1.15811	1.15828	252	0	8
2025.11.19	00:45:00	1.15828	1.15839	1.15817	1.15818	396	0	8
2025.11.19	01:00:00	1.15818	1.15845	1.15781	1.15839	439	0	8
2025.11.19	01:15:00	1.15840	1.15841	1.15800	1.15805	260	0	8
2025.11.19	01:30:00	1.15805	1.15817	1.15800	1.15804	241	0	8
2025.11.19	01:45:00	1.15804	1.15810	1.15757	1.15766	309	0	8
2025.11.19	02:00:00	1.15766	1.15767	1.15722	1.15742	348	0	8
2025.11.19	02:15:00	1.15743	1.15779	1.15741	1.15773	328	0	8
2025.11.19	02:30:00	1.15775	1.15813	1.15771	1.15807	265	0	8
2025.11.19	02:45:00	1.15807	1.15813	1.15776	1.15787	240	0	8
2025.11.19	03:00:00	1.15786	1.15798	1.15775	1.15778	168	0	8
2025.11.19	03:15:00	1.15777	1.15804	1.15765	1.15797	289	0	8
